Country,City,Region,Subregion,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Year,Month,Day
Japan,Ibaraki,APJ,JAPN,Pfizer,Healthcare,Strategic,ContactMatcher,12.864,8.0,0.8,-22.512,2023,8,12
Czech Republic,Prague,EMEA,EU-EAST,BNP Paribas,Finance,SMB,Big Ol Database,479.97,3.0,0.0,239.985,2023,12,25
Czech Republic,Prague,EMEA,EU-EAST,BNP Paribas,Finance,SMB,FinanceHub,232.88,4.0,0.0,60.5488,2023,12,25
Canada,Regina,AMER,NAMER,Banco Santander,Finance,Enterprise,OneView,236.88,6.0,0.0,66.3264,2022,9,27
Canada,Regina,AMER,NAMER,Banco Santander,Finance,Enterprise,Support,29.9,5.0,0.0,14.651,2022,9,27
Canada,Regina,AMER,NAMER,Banco Santander,Finance,Enterprise,Data Smasher,100.0,4.0,0.0,21.0,2022,9,27
Mexico,Mexico City,AMER,LATAM,Carrefour,Retail,Strategic,ContactMatcher,18.693,3.0,0.7,-14.3313,2022,12,13
Mexico,Mexico City,AMER,LATAM,Carrefour,Retail,Strategic,Data Smasher,383.952,6.0,0.2,76.7904,2022,12,13
Australia,Sydney,APJ,ANZ,Siemens,Manufacturing,SMB,Marketing Suite - Gold,24.816,2.0,0.2,1.551,2021,12,28
United States,Los Angeles,AMER,NAMER,Nestle,Consumer Products,Strategic,SaaS Connector Pack,24.9,5.0,0.0,8.217,2020,12,29
United States,Los Angeles,AMER,NAMER,Nestle,Consumer Products,Strategic,Support,21.12,4.0,0.0,9.504,2020,12,29
United States,Los Angeles,AMER,NAMER,Nestle,Consumer Products,Strategic,Big Ol Database,767.952,6.0,0.2,287.982,2020,12,29
United States,Los Angeles,AMER,NAMER,Nestle,Consumer Products,Strategic,ContactMatcher,14.352,3.0,0.2,4.6644,2020,12,29
United States,Los Angeles,AMER,NAMER,Nestle,Consumer Products,Strategic,Site Analytics,191.976,3.0,0.2,19.1976,2020,12,29
United States,Los Angeles,AMER,NAMER,Nestle,Consumer Products,Strategic,FinanceHub,274.77,9.0,0.0,126.3942,2020,12,29
United States,Los Angeles,AMER,NAMER,Nestle,Consumer Products,Strategic,SaaS Connector Pack,70.56,6.0,0.0,23.9904,2020,12,29
United States,Los Angeles,AMER,NAMER,BMW,Manufacturing,SMB,SaaS Connector Pack,204.85,5.0,0.0,57.358,2021,6,25
Japan,Tokyo,APJ,JAPN,HSBC Holdings,Finance,Strategic,ContactMatcher,9.156,3.0,0.8,-13.734,2021,4,2
Australia,Sydney,APJ,ANZ,United Parcel Service,Transportation,SMB,OneView,23.992,2.0,0.8,-62.3792,2023,10,22
United Kingdom,London,EMEA,UKIR,Tyson Foods,Consumer Products,Strategic,Support,80.88,3.0,0.0,39.6312,2021,7,16
United Kingdom,London,EMEA,UKIR,Tyson Foods,Consumer Products,Strategic,Data Smasher,599.9,10.0,0.0,191.968,2021,7,16
United Kingdom,London,EMEA,UKIR,FedEx,Transportation,SMB,SaaS Connector Pack,276.69,3.0,0.0,49.8042,2023,6,25
United Kingdom,London,EMEA,UKIR,FedEx,Transportation,SMB,FinanceHub,172.764,2.0,0.1,32.6332,2023,6,25
France,Paris,EMEA,EU-WEST,Sony,Tech,Strategic,ChatBot Plugin,4.224,3.0,0.2,1.4784,2020,9,29
France,Paris,EMEA,EU-WEST,Sony,Tech,Strategic,ContactMatcher,409.272,2.0,0.4,-81.8544,2020,9,29
France,Paris,EMEA,EU-WEST,Sony,Tech,Strategic,FinanceHub,55.44,11.0,0.2,18.018,2020,9,29
France,Paris,EMEA,EU-WEST,Sony,Tech,Strategic,Support,20.928,4.0,0.2,6.8016,2020,9,29
France,Paris,EMEA,EU-WEST,Sony,Tech,Strategic,Marketing Suite - Gold,1801.632,6.0,0.2,-337.806,2020,9,29
France,Paris,EMEA,EU-WEST,Sony,Tech,Strategic,ContactMatcher,67.176,1.0,0.4,-20.1528,2020,9,29
Australia,Sydney,APJ,ANZ,Lowes,Retail,SMB,Marketing Suite - Gold,646.2,5.0,0.2,-8.0775,2020,11,24
United States,San Diego,AMER,NAMER,CVS Health,Retail,SMB,Site Analytics,72.744,7.0,0.2,-15.4581,2021,11,20
United States,San Diego,AMER,NAMER,CVS Health,Retail,SMB,FinanceHub,572.16,3.0,0.2,35.76,2021,11,20
Australia,Sydney,APJ,ANZ,Prudential Financial,Finance,SMB,Data Smasher,68.112,3.0,0.2,17.8794,2022,11,2
Canada,Toronto,AMER,NAMER,HSBC Holdings,Finance,Strategic,ContactMatcher,25.032,3.0,0.2,7.8225,2021,9,17
France,Paris,EMEA,EU-WEST,Chevron,Energy,SMB,Data Smasher,39.992,1.0,0.2,7.4985,2022,3,11
Sweden,Stockholm,EMEA,NOR,Sysco,Consumer Products,SMB,ChatBot Plugin,20.016,9.0,0.2,1.7514,2020,6,23
Sweden,Stockholm,EMEA,NOR,Sysco,Consumer Products,SMB,Support,3.104,1.0,0.2,0.3492,2020,6,23
Sweden,Stockholm,EMEA,NOR,Phillips 66,Energy,Strategic,Storage,7.52,5.0,0.2,1.41,2020,11,1
Sweden,Stockholm,EMEA,NOR,Phillips 66,Energy,Strategic,ChatBot Plugin,10.272,3.0,0.2,0.8988,2020,11,1
Sweden,Stockholm,EMEA,NOR,Phillips 66,Energy,Strategic,FinanceHub,47.808,12.0,0.2,15.5376,2020,11,1
Sweden,Stockholm,EMEA,NOR,Phillips 66,Energy,Strategic,Site Analytics,978.84,9.0,0.2,110.1195,2020,11,1
Japan,Aichi,APJ,JAPN,Siemens,Manufacturing,SMB,ContactMatcher,13.14,9.0,0.8,-21.681,2022,8,29
Japan,Aichi,APJ,JAPN,Siemens,Manufacturing,SMB,ContactMatcher,10.024,4.0,0.8,-16.5396,2022,8,29
Japan,Aichi,APJ,JAPN,Siemens,Manufacturing,SMB,Marketing Suite,156.3728,2.0,0.32,-52.8908,2022,8,29
India,Delhi,APJ,IND,Ford Motor,Manufacturing,Enterprise,Alchemy,999.98,2.0,0.0,449.991,2021,12,6
Singapore,Singapore,APJ,APAC,Home Depot,Retail,Enterprise,Site Analytics,821.94,6.0,0.0,213.7044,2021,9,24
Germany,Mannheim,EMEA,EU-WEST,State Farm Insurance Cos.,Finance,SMB,SaaS Connector Pack,220.064,4.0,0.2,55.016,2023,11,16
Germany,Mannheim,EMEA,EU-WEST,State Farm Insurance Cos.,Finance,SMB,SaaS Connector Pack,339.136,4.0,0.2,0.0,2023,11,16
Costa Rica,San José,AMER,LATAM,Sony,Tech,Strategic,ContactMatcher,7.04,2.0,0.0,3.3088,2021,12,19
Costa Rica,San José,AMER,LATAM,Sony,Tech,Strategic,Storage,5.04,4.0,0.0,0.2016,2021,12,19
Costa Rica,San José,AMER,LATAM,Sony,Tech,Strategic,Support,116.28,3.0,0.0,56.9772,2021,12,19
Sweden,Stockholm,EMEA,NOR,Oracle,Tech,SMB,Site Analytics,47.976,3.0,0.2,4.7976,2021,12,21
Belgium,Antwerp,EMEA,EU-WEST,Tyson Foods,Consumer Products,Strategic,Support,60.048,9.0,0.2,22.518,2022,9,26
Belgium,Antwerp,EMEA,EU-WEST,Tyson Foods,Consumer Products,Strategic,ContactMatcher,5.022,1.0,0.7,-3.5154,2022,9,26
Australia,Melbourne,APJ,ANZ,HonHai Precision Industry,Tech,Strategic,ContactMatcher,182.994,3.0,0.8,-320.2395,2023,6,25
Australia,Melbourne,APJ,ANZ,HonHai Precision Industry,Tech,Strategic,Support,10.272,3.0,0.2,3.21,2023,6,25
Chile,Santiago,AMER,LATAM,Lukoil,Energy,Enterprise,ContactMatcher,7.857,3.0,0.7,-6.0237,2023,9,8
United States,Houston,AMER,NAMER,Pemex,Energy,Strategic,Site Analytics,302.384,2.0,0.2,30.2384,2022,8,5
United States,Houston,AMER,NAMER,Pemex,Energy,Strategic,ContactMatcher,20.952,3.0,0.2,7.0713,2022,8,5
United States,Houston,AMER,NAMER,Pemex,Energy,Strategic,ContactMatcher,11.784,3.0,0.2,3.9771,2022,8,5
United Arab Emirates,Dubai,EMEA,MEA,Bank of America Corp.,Finance,SMB,Marketing Suite,638.82,9.0,0.0,172.4814,2020,8,19
United Kingdom,London,EMEA,UKIR,Tyson Foods,Consumer Products,Strategic,FinanceHub,20.7,2.0,0.0,9.936,2022,4,2
United Kingdom,London,EMEA,UKIR,Tyson Foods,Consumer Products,Strategic,Support,10.95,3.0,0.0,3.285,2022,4,2
United Kingdom,London,EMEA,UKIR,Tyson Foods,Consumer Products,Strategic,ContactMatcher,14.352,3.0,0.2,4.6644,2022,4,2
Mexico,Guadalajara,AMER,LATAM,ConocoPhillips,Energy,SMB,Marketing Suite - Gold,221.024,2.0,0.2,-55.256,2023,5,17
Ireland,Cork,EMEA,UKIR,Marathon Petroleum,Energy,SMB,Big Ol Database,3080.0,7.0,0.0,1416.8,2021,8,24
Ireland,Cork,EMEA,UKIR,Marathon Petroleum,Energy,SMB,Data Smasher,79.96,4.0,0.0,18.3908,2021,8,24
Ireland,Cork,EMEA,UKIR,Marathon Petroleum,Energy,SMB,Site Analytics,587.97,3.0,0.0,170.5113,2021,8,24
Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,Healthcare,SMB,Support,32.4,5.0,0.0,15.552,2020,9,23
Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,Healthcare,SMB,Marketing Suite - Gold,404.9,5.0,0.0,16.196,2020,9,23
Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,Healthcare,SMB,ContactMatcher,9449.95,5.0,0.0,4630.4755,2020,9,23
Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,Healthcare,SMB,ContactMatcher,12.94,2.0,0.0,6.47,2020,9,23
Japan,Tokyo,APJ,JAPN,Volkswagen,Manufacturing,SMB,OneView,2.264,1.0,0.8,-5.2072,2023,6,20
Japan,Tokyo,APJ,JAPN,Volkswagen,Manufacturing,SMB,OneView,0.444,1.0,0.8,-1.11,2023,6,20
Japan,Tokyo,APJ,JAPN,Volkswagen,Manufacturing,SMB,Support,146.176,8.0,0.2,47.5072,2023,6,20
Costa Rica,San José,AMER,LATAM,Philip Morris International,Consumer Products,Enterprise,SaaS Connector Pack,15.92,2.0,0.0,7.0048,2023,12,22
United States,Seattle,AMER,NAMER,Itochu,Finance,SMB,Site Analytics,159.96,5.0,0.2,17.9955,2023,8,8
United States,Seattle,AMER,NAMER,Itochu,Finance,SMB,ContactMatcher,13.76,2.0,0.2,4.644,2023,8,8
Japan,Tokyo,APJ,JAPN,Aetna,Healthcare,SMB,ContactMatcher,4.312,2.0,0.8,-6.8992,2022,8,23
United Kingdom,London,EMEA,UKIR,Safeway,Retail,SMB,Marketing Suite - Gold,13.96,2.0,0.0,0.2792,2021,9,7
United Kingdom,London,EMEA,UKIR,Safeway,Retail,SMB,ContactMatcher,27.414,3.0,0.4,-14.1639,2021,9,7
Brazil,São Paulo,AMER,LATAM,Petrobras,Energy,Strategic,Site Analytics,73.98,2.0,0.0,19.9746,2021,12,25
Brazil,São Paulo,AMER,LATAM,Petrobras,Energy,Strategic,Marketing Suite,160.98,1.0,0.0,20.9274,2021,12,25
Brazil,São Paulo,AMER,LATAM,Petrobras,Energy,Strategic,Support,17.34,3.0,0.0,8.4966,2021,12,25
Brazil,São Paulo,AMER,LATAM,Petrobras,Energy,Strategic,ChatBot Plugin,3.28,1.0,0.0,0.9512,2021,12,25
Japan,Tokyo,APJ,JAPN,Berkshire Hathaway,Finance,Strategic,FinanceHub,8.856,3.0,0.2,2.9889,2021,5,2
Japan,Tokyo,APJ,JAPN,Berkshire Hathaway,Finance,Strategic,Site Analytics,158.376,3.0,0.2,13.8579,2021,5,2
Canada,Toronto,AMER,NAMER,Allstate,Finance,SMB,ContactMatcher,1219.96,5.0,0.2,381.2375,2022,11,25
United States,New York City,AMER,NAMER,Pemex,Energy,SMB,ContactMatcher,3.168,2.0,0.2,0.99,2021,11,24
United States,New York City,AMER,NAMER,Pemex,Energy,SMB,Support,19.44,3.0,0.0,9.3312,2021,11,24
United States,New York City,AMER,NAMER,Pemex,Energy,SMB,Marketing Suite - Gold,454.86,7.0,0.0,54.5832,2021,11,24
United States,New York City,AMER,NAMER,Pemex,Energy,SMB,ContactMatcher,91.392,8.0,0.2,29.7024,2021,11,24
France,Paris,EMEA,EU-WEST,Anthem,Healthcare,SMB,Data Smasher,19.04,4.0,0.2,-1.428,2023,9,5
Canada,Toronto,AMER,NAMER,Amazon,Tech,SMB,Support,37.44,6.0,0.0,16.848,2023,5,12
Canada,Toronto,AMER,NAMER,Amazon,Tech,SMB,FinanceHub,37.59,3.0,0.0,17.6673,2023,5,12
Canada,Toronto,AMER,NAMER,Amazon,Tech,SMB,ContactMatcher,26.032,2.0,0.2,9.4366,2023,5,12
United Kingdom,Bristol,EMEA,UKIR,Pfizer,Healthcare,Strategic,OneView,35.91,3.0,0.0,9.6957,2020,5,11
Germany,Berlin,EMEA,EU-WEST,General Electric,Finance,SMB,SaaS Connector Pack,91.032,3.0,0.2,-2.2758,2023,7,28
Spain,Madrid,EMEA,EU-WEST,Trafigura Group,Finance,SMB,ChatBot Plugin,54.66,6.0,0.0,18.0378,2023,5,7
Sweden,Stockholm,EMEA,NOR,Aetna,Healthcare,SMB,Marketing Suite - Gold,67.344,6.0,0.2,7.5762,2020,9,19
Sweden,Stockholm,EMEA,NOR,Aetna,Healthcare,SMB,Big Ol Database,2624.985,3.0,0.5,-944.9946,2020,9,19
Canada,Toronto,AMER,NAMER,Verizon Communications,Communications,SMB,OneView,73.28,4.0,0.0,21.2512,2021,3,29
Australia,Sydney,APJ,ANZ,Petrobras,Energy,Strategic,ContactMatcher,14.48,5.0,0.8,-23.892,2020,11,18
Germany,Frankfurt,EMEA,EU-WEST,Morgan Stanley,Finance,SMB,Support,11.952,3.0,0.2,4.0338,2021,7,2
Germany,Frankfurt,EMEA,EU-WEST,Morgan Stanley,Finance,SMB,Support,15.552,3.0,0.2,5.6376,2021,7,2
Spain,Valencia,EMEA,EU-WEST,J.P. Morgan Chase & Co.,Finance,SMB,Storage,45.0,9.0,0.0,21.6,2020,9,8
Spain,Valencia,EMEA,EU-WEST,J.P. Morgan Chase & Co.,Finance,SMB,Big Ol Database,209.97,3.0,0.0,90.2871,2020,9,8
United States,New York City,AMER,NAMER,Panasonic,Tech,Enterprise,ContactMatcher,112.12,5.0,0.2,42.045,2023,10,3
United States,New York City,AMER,NAMER,Panasonic,Tech,Enterprise,Marketing Suite - Gold,1575.14,7.0,0.0,204.7682,2023,10,3
Spain,Alicante,EMEA,EU-WEST,Aetna,Healthcare,SMB,Storage,25.06,7.0,0.0,12.53,2023,11,20
Japan,Hiroshima,APJ,JAPN,AT&T,Communications,Strategic,ContactMatcher,6.924,6.0,0.8,-10.386,2022,12,31
France,Paris,EMEA,EU-WEST,Microsoft,Tech,SMB,Marketing Suite - Gold,37.392,3.0,0.2,2.337,2023,12,2
France,Paris,EMEA,EU-WEST,Microsoft,Tech,SMB,SaaS Connector Pack,79.12,5.0,0.2,13.846,2023,12,2
Indonesia,Surabaya,APJ,APAC,Tesco,Retail,SMB,FinanceHub,18.9,3.0,0.0,8.694,2022,6,14
Brazil,Brasília,AMER,LATAM,Mondelez International,Consumer Products,SMB,ContactMatcher,57.42,9.0,0.0,26.4132,2020,5,19
United States,Los Angeles,AMER,NAMER,Philip Morris International,Consumer Products,Enterprise,ChatBot Plugin,12.74,7.0,0.0,5.733,2023,1,31
United States,Los Angeles,AMER,NAMER,Philip Morris International,Consumer Products,Enterprise,ChatBot Plugin,8.82,3.0,0.0,2.3814,2023,1,31
United States,Los Angeles,AMER,NAMER,Philip Morris International,Consumer Products,Enterprise,FinanceHub,120.784,1.0,0.2,-13.5882,2023,1,31
United Kingdom,Birmingham,EMEA,UKIR,Siemens,Manufacturing,SMB,SaaS Connector Pack,322.59,3.0,0.0,64.518,2021,11,28
Japan,Chiba,APJ,JAPN,McKesson,Consumer Products,SMB,ContactMatcher,9.762,3.0,0.8,-15.1311,2023,10,24
Japan,Chiba,APJ,JAPN,McKesson,Consumer Products,SMB,Marketing Suite - Gold,13.72,1.0,0.2,1.2005,2023,10,24
Japan,Chiba,APJ,JAPN,McKesson,Consumer Products,SMB,Data Smasher,55.2,1.0,0.2,-2.07,2023,10,24
Japan,Chiba,APJ,JAPN,McKesson,Consumer Products,SMB,Marketing Suite - Gold,259.136,4.0,0.2,-58.3056,2023,10,24
France,Paris,EMEA,EU-WEST,Tyson Foods,Consumer Products,SMB,FinanceHub,29.24,5.0,0.2,9.8685,2023,9,8
France,Paris,EMEA,EU-WEST,Tyson Foods,Consumer Products,SMB,Support,15.552,3.0,0.2,5.4432,2023,9,8
France,Paris,EMEA,EU-WEST,Tyson Foods,Consumer Products,SMB,SaaS Connector Pack - Gold,4.896,3.0,0.2,1.6524,2023,9,8
South Africa,Cape Town,EMEA,MEA,Comcast,Communications,Strategic,ContactMatcher,38.088,4.0,0.7,-27.9312,2022,12,30
South Africa,Cape Town,EMEA,MEA,Comcast,Communications,Strategic,ContactMatcher,2.808,3.0,0.7,-1.9656,2022,12,30
France,Paris,EMEA,EU-WEST,Allianz,Finance,SMB,Data Smasher,47.984,2.0,0.2,0.5998,2021,12,5
France,Paris,EMEA,EU-WEST,Allianz,Finance,SMB,ContactMatcher,26.064,6.0,0.7,-19.9824,2021,12,5
Australia,Sydney,APJ,ANZ,Sony,Tech,Strategic,Support,15.696,3.0,0.2,5.1012,2020,11,1
Finland,Helsinki,EMEA,NOR,AT&T,Communications,SMB,ChatBot Plugin,12.84,3.0,0.0,3.7236,2022,4,17
United Kingdom,London,EMEA,UKIR,Nissan Motor,Transportation,SMB,Site Analytics,539.97,3.0,0.0,134.9925,2023,5,15
United Kingdom,London,EMEA,UKIR,Nissan Motor,Transportation,SMB,Marketing Suite - Gold,22.58,2.0,0.0,5.8708,2023,5,15
Greece,Athens,EMEA,EU-EAST,Prudential Financial,Finance,SMB,FinanceHub,16.52,4.0,0.0,7.5992,2021,3,14
Greece,Athens,EMEA,EU-EAST,Prudential Financial,Finance,SMB,ContactMatcher,671.94,3.0,0.0,315.8118,2021,3,14
Russia,Moscow,EMEA,EU-EAST,PepsiCo,Consumer Products,Strategic,Data Smasher,169.064,7.0,0.2,-14.7931,2023,1,15
Russia,Moscow,EMEA,EU-EAST,PepsiCo,Consumer Products,Strategic,Marketing Suite - Gold,168.624,9.0,0.2,14.7546,2023,1,15
United Kingdom,Newcastle,EMEA,UKIR,Valero Energy,Energy,Strategic,Support,19.44,3.0,0.0,9.3312,2021,3,8
United States,Newark,AMER,NAMER,AmerisourceBergen,Healthcare,SMB,Marketing Suite - Gold,31.92,4.0,0.0,8.2992,2020,10,11
United States,Newark,AMER,NAMER,AmerisourceBergen,Healthcare,SMB,FinanceHub,433.568,2.0,0.2,-65.0352,2020,10,11
Chile,Antofagasta,AMER,LATAM,Marathon Petroleum,Energy,Enterprise,Support,31.104,6.0,0.2,10.8864,2021,4,13
Chile,Antofagasta,AMER,LATAM,Marathon Petroleum,Energy,Enterprise,Support,54.816,3.0,0.2,17.8152,2021,4,13
United States,Philadelphia,AMER,NAMER,Itochu,Finance,SMB,Marketing Suite - Gold,48.86,7.0,0.0,0.9772,2023,11,17
Colombia,Bogotá,AMER,LATAM,Ford Motor,Manufacturing,SMB,ContactMatcher,14.2,2.0,0.0,6.532,2022,7,2
Colombia,Bogotá,AMER,LATAM,Ford Motor,Manufacturing,SMB,Support,12.96,2.0,0.0,6.2208,2022,7,2
Colombia,Bogotá,AMER,LATAM,Ford Motor,Manufacturing,SMB,ContactMatcher,58.34,2.0,0.0,28.0032,2022,7,2
United States,Atlanta,AMER,NAMER,Home Depot,Retail,Enterprise,ChatBot Plugin,56.3,2.0,0.0,15.764,2021,11,29
Colombia,Bogotá,AMER,LATAM,Caterpillar,Manufacturing,Strategic,Site Analytics,629.95,5.0,0.0,163.787,2020,4,7
Colombia,Bogotá,AMER,LATAM,Caterpillar,Manufacturing,Strategic,Support,122.97,3.0,0.0,60.2553,2020,4,7
United States,New York City,AMER,NAMER,Cigna,Healthcare,SMB,Support,46.35,5.0,0.0,21.7845,2022,6,17
United States,Los Angeles,AMER,NAMER,Cisco Systems,Tech,Enterprise,ContactMatcher,14.976,9.0,0.2,5.4288,2023,3,7
Japan,Tokyo,APJ,JAPN,Lowes,Retail,SMB,ContactMatcher,4.24,5.0,0.8,-6.36,2023,10,8
United Kingdom,London,EMEA,UKIR,Wells Fargo,Finance,Enterprise,Data Smasher,319.96,4.0,0.0,115.1856,2023,10,7
United Kingdom,London,EMEA,UKIR,Wells Fargo,Finance,Enterprise,Support,17.04,3.0,0.0,7.668,2023,10,7
United Kingdom,London,EMEA,UKIR,Wells Fargo,Finance,Enterprise,Marketing Suite - Gold,344.91,3.0,0.0,10.3473,2023,10,7
South Korea,Busan,APJ,APAC,Costco Wholesale,Retail,Strategic,Marketing Suite,81.94,1.0,0.0,20.485,2022,12,6
China,Beijing,APJ,APAC,Humana,Healthcare,SMB,Data Smasher,98.16,6.0,0.0,9.816,2022,10,22
Japan,Sapporo,APJ,JAPN,Nestle,Consumer Products,Strategic,ContactMatcher,6.874,7.0,0.8,-10.6547,2023,5,19
Japan,Sapporo,APJ,JAPN,Nestle,Consumer Products,Strategic,ContactMatcher,1.996,1.0,0.8,-3.2934,2023,5,19
Japan,Sapporo,APJ,JAPN,Nestle,Consumer Products,Strategic,Marketing Suite - Gold,8.928,2.0,0.2,0.6696,2023,5,19
Netherlands,The Hague,EMEA,EU-WEST,Aetna,Healthcare,Strategic,Support,9.99,1.0,0.0,4.4955,2022,9,27
Philippines,Manila,APJ,APAC,Lowes,Retail,SMB,Alchemy,10499.97,3.0,0.0,5039.9856,2023,11,18
Japan,Tokyo,APJ,JAPN,China National Petroleum,Energy,SMB,Support,21.12,5.0,0.2,6.6,2021,7,8
Taiwan,Taipei,APJ,APAC,Samsung Electronics,Tech,Strategic,ContactMatcher,696.42,2.0,0.0,160.1766,2021,11,16
Taiwan,Taipei,APJ,APAC,Samsung Electronics,Tech,Strategic,Site Analytics,304.776,3.0,0.2,22.8582,2021,11,16
United States,Seattle,AMER,NAMER,Anthem,Healthcare,SMB,ChatBot Plugin,51.98,2.0,0.0,15.0742,2021,6,18
United States,New York City,AMER,NAMER,Airbus,Manufacturing,SMB,SaaS Connector Pack,24.7,5.0,0.0,10.374,2022,4,9
United Kingdom,London,EMEA,UKIR,FedEx,Transportation,SMB,FinanceHub,21.93,3.0,0.0,10.3071,2021,4,18
France,Paris,EMEA,EU-WEST,UnitedHealth Group,Healthcare,SMB,OneView,394.816,4.0,0.2,93.7688,2022,12,4
France,Paris,EMEA,EU-WEST,UnitedHealth Group,Healthcare,SMB,ContactMatcher,18.192,4.0,0.7,-14.5536,2022,12,4
United Kingdom,London,EMEA,UKIR,Glencore,Misc,Enterprise,FinanceHub,7.31,1.0,0.0,3.4357,2021,12,10
United Kingdom,London,EMEA,UKIR,Glencore,Misc,Enterprise,Alchemy,799.984,2.0,0.2,249.995,2021,12,10
United Kingdom,London,EMEA,UKIR,Glencore,Misc,Enterprise,Support,41.28,6.0,0.0,18.9888,2021,12,10
United Kingdom,London,EMEA,UKIR,Glencore,Misc,Enterprise,Support,184.66,7.0,0.0,84.9436,2021,12,10
Norway,Oslo,EMEA,NOR,PepsiCo,Consumer Products,SMB,ChatBot Plugin,49.25,5.0,0.0,18.715,2020,10,31
Norway,Oslo,EMEA,NOR,PepsiCo,Consumer Products,SMB,Support,10.16,2.0,0.0,4.7752,2020,10,31
Norway,Oslo,EMEA,NOR,PepsiCo,Consumer Products,SMB,SaaS Connector Pack,14.76,2.0,0.0,4.2804,2020,10,31
Norway,Oslo,EMEA,NOR,PepsiCo,Consumer Products,SMB,ContactMatcher,34.08,2.0,0.0,15.6768,2020,10,31
Norway,Oslo,EMEA,NOR,PepsiCo,Consumer Products,SMB,SaaS Connector Pack,17.67,3.0,0.0,7.7748,2020,10,31
Norway,Oslo,EMEA,NOR,PepsiCo,Consumer Products,SMB,FinanceHub,1604.9,5.0,0.0,481.47,2020,10,31
Norway,Oslo,EMEA,NOR,PepsiCo,Consumer Products,SMB,ContactMatcher,385.686,1.0,0.3,-60.6078,2020,10,31
Australia,Sydney,APJ,ANZ,Fannie Mae,Finance,SMB,Support,15.984,2.0,0.2,4.995,2023,12,10
Ireland,Dublin,EMEA,UKIR,Humana,Healthcare,SMB,Support,9.42,3.0,0.0,4.239,2020,5,5
Ireland,Dublin,EMEA,UKIR,Humana,Healthcare,SMB,ChatBot Plugin,6.56,2.0,0.0,1.9024,2020,5,5
Ireland,Cork,EMEA,UKIR,Humana,Healthcare,SMB,Support,24.56,2.0,0.0,11.5432,2020,5,5
India,Bangalore,APJ,IND,Engie,Energy,SMB,ContactMatcher,128.4,3.0,0.0,64.2,2022,3,5
United Kingdom,Edinburgh,EMEA,UKIR,Sysco,Consumer Products,SMB,SaaS Connector Pack - Gold,62.28,4.0,0.0,29.2716,2020,11,30
United States,New York City,AMER,NAMER,Petrobras,Energy,Strategic,FinanceHub,9.24,3.0,0.0,4.4352,2021,2,18
United States,Los Angeles,AMER,NAMER,Ford Motor,Manufacturing,Strategic,Marketing Suite,482.664,8.0,0.15,85.176,2023,4,2
United States,Los Angeles,AMER,NAMER,Ford Motor,Manufacturing,Strategic,Big Ol Database,4799.984,2.0,0.2,359.9988,2023,4,2
Canada,Toronto,AMER,NAMER,Johnson & Johnson,Healthcare,SMB,Support,37.94,2.0,0.0,18.2112,2023,6,12
Canada,Toronto,AMER,NAMER,Johnson & Johnson,Healthcare,SMB,ContactMatcher,18.288,6.0,0.2,6.6294,2023,6,12
Canada,Toronto,AMER,NAMER,Johnson & Johnson,Healthcare,SMB,Big Ol Database,385.8,5.0,0.2,130.2075,2023,6,12
Canada,Toronto,AMER,NAMER,Johnson & Johnson,Healthcare,SMB,Marketing Suite - Gold,102.96,2.0,0.0,1.0296,2023,6,12
Canada,Toronto,AMER,NAMER,Johnson & Johnson,Healthcare,SMB,Marketing Suite,174.42,3.0,0.0,41.8608,2023,6,12
Australia,Wollongong,APJ,ANZ,Aetna,Healthcare,SMB,ContactMatcher,1.964,2.0,0.8,-3.2406,2022,10,1
Australia,Sydney,APJ,ANZ,Siemens,Manufacturing,Strategic,SaaS Connector Pack,94.428,3.0,0.6,-42.4926,2020,12,13
Netherlands,The Hague,EMEA,EU-WEST,ConocoPhillips,Energy,SMB,Storage,45.92,4.0,0.0,21.5824,2023,11,12
Canada,Toronto,AMER,NAMER,United Parcel Service,Transportation,Enterprise,FinanceHub,61.584,1.0,0.2,-6.9282,2021,1,5
India,Delhi,APJ,IND,Panasonic,Tech,Strategic,Support,22.48,1.0,0.0,10.3408,2022,3,25
Japan,Aichi,APJ,JAPN,Marathon Petroleum,Energy,Strategic,SaaS Connector Pack,332.028,9.0,0.6,-348.6294,2023,7,6
Japan,Aichi,APJ,JAPN,Marathon Petroleum,Energy,Strategic,ContactMatcher,11.394,9.0,0.8,-17.6607,2023,7,6
Japan,Aichi,APJ,JAPN,Marathon Petroleum,Energy,Strategic,Support,15.552,3.0,0.2,5.6376,2023,7,6
Japan,Aichi,APJ,JAPN,Marathon Petroleum,Energy,Strategic,Support,31.104,6.0,0.2,11.2752,2023,7,6
Japan,Aichi,APJ,JAPN,Marathon Petroleum,Energy,Strategic,ContactMatcher,6.316,1.0,0.8,-10.4214,2023,7,6
France,Paris,EMEA,EU-WEST,Glencore,Misc,Enterprise,Support,11.352,3.0,0.2,4.1151,2020,9,21
France,Paris,EMEA,EU-WEST,Glencore,Misc,Enterprise,FinanceHub,20.808,9.0,0.2,7.0227,2020,9,21
